NationalityDiversity_norm,WorkRate_Balance_norm,International Reputation_norm,Age_closeness_norm,Chemistry_Index_100
0.15,0.6457476417347726,0.0,0.4211766352524022,30.42310692467937
0.25,0.623369066705906,0.0,0.4250816459830173,32.46126781722308
0.5499999999999999,0.1727947489387934,0.0,0.4747130726882518,29.937695540676128
0.5999999999999999,0.3277129761401562,0.0,0.3563030698889613,32.10040115072793
0.1,0.1962074846255589,0.0730994152046783,0.2873938602220773,16.417519001307866
0.1999999999999999,0.602298517029083,0.0,0.3908958448475106,29.82985904691484
0.6499999999999999,0.0918027262236823,0.0219298245614035,0.4474199869366422,30.278813443043195
0.1,0.3688123806774345,0.0234962406015038,0.3267005691891391,20.475229761701936
0.25,0.5670522489831861,0.0,0.4306242418587285,31.191912271047865
0.15,0.8533621406222548,0.0,0.4587248153544685,36.55217389941809
0.1,0.6418568404343771,0.0234962406015038,0.5219511057198845,32.18260466889413
0.0499999999999999,0.3732677770156835,0.1409774436090224,0.6038303629747133,29.20188958998548
0.5499999999999999,0.2612559173912315,0.0226860254083485,0.3906619518457623,30.61509736613356
0.3,0.3345653247383672,0.0243664717348927,0.4768125408229915,28.39360843240628
0.7999999999999998,0.3235298154441116,0.075910931174089,0.4519419183037727,41.28456662304933
0.5499999999999999,0.8329463730291727,0.0199362041467304,0.5195653464758623,48.06119809129413
0.1,0.4374316150000186,0.0,0.5345479145283192,26.799488238208447
0.4499999999999999,0.5414289468979289,0.0,0.3122142390594384,32.59107964893418
0.15,0.2254142949770103,0.0263157894736842,0.6155453951665577,25.43188699043131
0.1,0.8966701171506956,0.1409774436090224,0.4117290286460759,38.73441473514485
0.25,0.335741144520979,0.0,0.3461789679947746,23.29800281289384
0.3999999999999999,0.3997460474300597,0.0,0.3298497713912476,28.239895470532684
0.5999999999999999,0.4882721941520732,0.3759398496240601,0.3739386022207709,45.9537661499226
0.4499999999999999,0.0783509301130105,0.0243664717348927,0.5290659699542783,27.04458429505454
0.15,0.438557224714359,0.0,0.2906596995427821,21.98042310642853
0.3,0.4282662560405416,0.0907441016333938,0.5335705759138714,33.81452333969517
0.3999999999999999,0.0785444520725456,0.0243664717348927,0.4408883082952322,23.594980802566763
0.4499999999999999,0.1553766721129905,0.3167641325536061,0.4506858262573479,34.32066577309861
0.0,0.8295951725557152,0.0,0.8765512736773351,42.65366115582626
0.3,0.3687070553663671,0.0274122807017544,0.4510940561724363,28.680334806013956
0.1999999999999999,0.988395707034592,0.0657894736842105,0.6178967994774651,46.8020495049067
0.1,0.4537184303221906,0.0,0.359242325277596,22.82401888999467
0.3999999999999999,0.0583329607080618,0.0858123569794049,0.4832022264504587,25.68368860344814
0.3,0.4803299552428995,0.0,0.351894186806009,28.305603551222717
0.6499999999999999,0.425477564492532,0.1535087719298246,0.4503592423252778,41.98363946869086
0.5999999999999999,0.1365158589959604,0.1697792869269949,0.2843387202123848,29.765846653383505
0.3,0.3363518593388376,0.0,0.1786880656900251,20.37599812572157
0.25,0.7623099828220582,0.0453720508166968,0.3298497713912476,34.68829512575006
0.6499999999999999,0.5747354790515712,0.0469924812030074,0.370789400018662,41.06293400683102
0.3,0.9976620115994858,0.087719298245614,0.5209013716525144,47.65706703744036
0.3,0.1683137210238476,0.0263157894736842,0.6190725016329197,27.84255030326129
0.3999999999999999,0.2446206981343683,0.0,0.2654122494096365,22.75082368860012
0.4999999999999999,0.1306515060877395,0.1409774436090224,0.5282495101241023,32.49696149552161
0.4999999999999999,0.993011823984796,0.0657894736842105,0.359242325277596,47.95109057366507
0.15,0.2876922696951867,0.0939849624060149,0.4369226462629463,24.2149969591037
0.3,0.4397734492842668,0.0,0.3095010802391602,26.23186323808568
0.7999999999999998,0.0542687558520577,0.2722323049001814,0.4605959593684536,39.67742550301732
0.15,0.4820804293525341,0.0,0.4684146682840344,27.51237744091421
0.3999999999999999,0.2593354409266315,0.0469924812030074,0.4589670616777082,29.132374595183677
0.75,0.2675004122878154,0.6778309409888356,0.383290778457336,51.96555329334968
